session_id,unit_id,phase,mode,predicted_label,accepted_label,raw_json,model,created_at
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""5dd491cc-87c2-4dff-a9a5-bbeddc9a1d01""}",qwen-plus,2026-03-24T07:12:51.228Z
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""3c1238f1-25e5-420b-982b-e9b19370a54d""}",qwen-plus,2026-03-24T07:12:52.633Z
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""48d8da2a-4a89-4b60-872e-8ed3f5bb18df""}",qwen-plus,2026-03-24T07:12:53.951Z
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""c23a4282-1369-4daf-9da5-8d8fa9b00ad6""}",qwen-plus,2026-03-24T07:12:55.958Z
28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""c5f2c1fe-fc0d-41c6-9f6f-55737efef87b""}",qwen-plus,2026-03-24T07:12:57.196Z
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""7675c0de-6a8c-4cac-aa5c-1beb08e29487""}",qwen-plus,2026-03-24T07:14:23.800Z
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""72419651-d87e-402d-937e-71d8be32d3ab""}",qwen-plus,2026-03-24T07:14:25.118Z
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""089e891b-c8df-4b0f-81c2-12f32454367d""}",qwen-plus,2026-03-24T07:14:26.495Z
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""d3b3e2cc-1c24-4194-aa52-9ac2ebfbd02d""}",qwen-plus,2026-03-24T07:14:28.022Z
28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""5b4420ab-479b-4381-b0b1-b1ae33954faa""}",qwen-plus,2026-03-24T07:14:29.321Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""09650861-33ff-4aee-82e5-4f996d194a44""}",qwen-plus,2026-03-24T07:10:42.971Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""4f1a4284-f3e6-43da-8521-a641200872ad""}",qwen-plus,2026-03-24T07:10:44.980Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""600cbcdf-8d44-4326-9da0-e6d2461ad402""}",qwen-plus,2026-03-24T07:10:46.646Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""fab32c02-a401-4dea-a765-e40628e917d8""}",qwen-plus,2026-03-24T07:10:48.436Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""28b714dc-af6f-491f-be19-7f6a84c3ec8c""}",qwen-plus,2026-03-24T07:10:49.959Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""bb143add-c4a6-4dc9-9c36-dda91d2f4525""}",qwen-plus,2026-03-24T07:12:47.645Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""2f8f0a0c-8cb0-4ba6-aa25-60256d8d3978""}",qwen-plus,2026-03-24T07:12:48.886Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""6af4334f-2e11-44a6-96b1-542c5842a795""}",qwen-plus,2026-03-24T07:12:50.358Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""e150a10c-a7b9-43d9-8c4f-4c5d25674b2f""}",qwen-plus,2026-03-24T07:12:51.494Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""23bba336-92d1-49d2-a361-481b57d6cddd""}",qwen-plus,2026-03-24T07:12:52.820Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence01,normal,prompt1,EXPLANATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""190ea9bc-6855-4a88-ad2c-3a02bd4e62b4""}",qwen-plus,2026-03-24T07:13:32.179Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence02,normal,prompt1,EVALUATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""75180bdd-f980-471e-8496-4bfcf5645647""}",qwen-plus,2026-03-24T07:13:33.324Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""d51a3aa8-1c30-4ac1-876e-7b987c2aee4c""}",qwen-plus,2026-03-24T07:13:34.568Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""1d5f0e71-d20c-4900-8c46-c73afdf1f0be""}",qwen-plus,2026-03-24T07:13:35.731Z
2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence05,normal,prompt1,IMPLICATION,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""80207b55-b9ac-443d-ad2a-be5205dbe3b8""}",qwen-plus,2026-03-24T07:13:36.961Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,normal,prompt1,EXPLANATION,CODE,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""dcbcec39-9e22-469d-824e-68c04568e89a""}",qwen-plus,2026-03-24T07:11:49.640Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""754b7067-312c-4cd3-8573-34380b021681""}",qwen-plus,2026-03-24T07:11:51.012Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""424e2ebc-1bd0-4ea9-a155-ca40abd70c77""}",qwen-plus,2026-03-24T07:11:53.046Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""6213ce13-81b5-4e43-98f7-4fadc40a3bee""}",qwen-plus,2026-03-24T07:11:55.616Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""eb373327-f830-45c6-8ee3-4ca167579fc0""}",qwen-plus,2026-03-24T07:11:57.231Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""2c02c886-501b-4c00-83e3-484b438b19c1""}",qwen-plus,2026-03-24T07:12:53.425Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""22bbf27d-c11e-482a-9c3b-da4de371fae6""}",qwen-plus,2026-03-24T07:12:55.117Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""c5874dc4-553b-448d-aceb-02fa14a04f69""}",qwen-plus,2026-03-24T07:12:57.001Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""d639e74a-fe72-4adf-b921-34dd7b95c9b6""}",qwen-plus,2026-03-24T07:12:58.309Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""29c77e26-9015-4c55-a8bf-674f2548ccb3""}",qwen-plus,2026-03-24T07:13:00.120Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""cb24c16d-11de-4e07-a31f-96c0ced43f2e""}",qwen-plus,2026-03-24T07:15:12.696Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""45b6eb55-fee3-407b-8cd0-667f9df72f0e""}",qwen-plus,2026-03-24T07:16:13.339Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""c3f49b30-c43d-48ba-8c63-e84403f081d7""}",qwen-plus,2026-03-24T07:15:13.968Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""d3183248-6987-4b84-bd94-a1be02f5aa11""}",qwen-plus,2026-03-24T07:16:15.343Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""ad3dc7f0-4e98-4e37-be10-058625d3a8bd""}",qwen-plus,2026-03-24T07:15:15.145Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""cf438725-97ae-44fb-9e2d-f6088289fa65""}",qwen-plus,2026-03-24T07:16:17.213Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""0a2c3464-4ff0-438e-9cd4-c49866659d8f""}",qwen-plus,2026-03-24T07:15:16.260Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""804c1329-07a6-47c5-b224-697a98b0bf04""}",qwen-plus,2026-03-24T07:16:18.543Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""3cb3487d-bde6-4bb3-b3c0-260646ee0dfb""}",qwen-plus,2026-03-24T07:15:17.399Z
2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""c5f0e567-6740-41b2-ac4c-d290bc1b8347""}",qwen-plus,2026-03-24T07:16:19.755Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""openai"",""request_id"":""aa5566b7-0063-497e-8e35-40fdecee4755""}",gpt-4o-mini-2024-07-18,2026-03-24T05:48:37.929Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""openai"",""request_id"":""b0f164e8-d088-4c44-801b-5e991500008f""}",gpt-4o-mini-2024-07-18,2026-03-24T05:48:39.066Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""openai"",""request_id"":""b520f781-555b-4436-bd77-62b55b793c01""}",gpt-4o-mini-2024-07-18,2026-03-24T05:48:40.663Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""05156c60-e07f-4efc-a813-56f39f1fd005""}",qwen-plus,2026-03-24T05:48:42.899Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""9603c5ee-733f-42dc-957c-92c42d545179""}",qwen-plus,2026-03-24T05:48:44.871Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""openai"",""request_id"":""c27b01ad-e49f-44c0-88e8-bcd201dd017a""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:07.156Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""openai"",""request_id"":""ec1755bc-7ab1-401f-acc4-b3f0bd3914cc""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:08.704Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""openai"",""request_id"":""9bb117f8-8754-450f-8b76-f424f804e48a""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:10.193Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""openai"",""request_id"":""55eff005-498f-4987-baab-6eebe888bb92""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:11.201Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""openai"",""request_id"":""a95c0f76-7358-4c81-8cfa-ddc85c3510b4""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:12.753Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence01,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""openai"",""request_id"":""5f277495-a768-45aa-862d-a380cc4dd596""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:38.434Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""91da60cf-baf9-42f8-bc64-209c71133aec""}",qwen-plus,2026-03-24T05:49:39.748Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""972063e0-26f5-4c80-aa2f-8468f8b91ab7""}",qwen-plus,2026-03-24T05:49:41.668Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""openai"",""request_id"":""83f915d1-67c6-4d35-bc63-c6f4464c724d""}",gpt-4o-mini-2024-07-18,2026-03-24T05:49:43.230Z
2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""19f9bae6-4b53-45a9-901c-454e780fe2bb""}",qwen-plus,2026-03-24T05:49:44.445Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""b4a6081b-6dc4-4354-bf3e-70c844d3f70f""}",qwen-plus,2026-03-24T07:10:21.778Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,normal,prompt2,CODE,,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""d0025937-79c1-40b0-b525-cda925a4a90f""}",qwen-plus,2026-03-24T07:11:35.021Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""6bbee19e-e1d6-4be6-994e-0aeb480e3dba""}",qwen-plus,2026-03-24T07:10:23.862Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""3090d8ec-aff1-46bc-9357-db221dd5fa55""}",qwen-plus,2026-03-24T07:11:36.694Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,APPLICATION,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""e483431c-67a7-4ffb-a4ca-dc9759658729""}",qwen-plus,2026-03-24T07:10:25.420Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,normal,prompt2,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""0c785142-3392-42e3-a23c-2cbb9abf11a2""}",qwen-plus,2026-03-24T07:11:37.887Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""3ca9531f-9394-49f0-bf66-523c362c583f""}",qwen-plus,2026-03-24T07:10:26.605Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,normal,prompt2,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""699038fd-6888-4a45-b311-6439cac71bb5""}",qwen-plus,2026-03-24T07:11:39.116Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""6e1af706-d215-43c2-b4e1-fd3ab0a49b3c""}",qwen-plus,2026-03-24T07:10:28.491Z
30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""e3e0512a-6690-4e32-aadb-568707ce7bc0""}",qwen-plus,2026-03-24T07:11:40.298Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,normal,prompt1,CODE,EXPLANATION,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""67974c21-4dd3-489b-a07b-3ba93014efa0""}",qwen-plus,2026-03-24T07:10:45.611Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence01,normal,prompt2,CODE,,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""e4ada7c6-5496-4210-975b-ea26ffa613e0""}",qwen-plus,2026-03-24T07:11:40.826Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,normal,prompt1,EVALUATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""5ef9205f-028a-4363-a33d-e503637bf7b8""}",qwen-plus,2026-03-24T07:10:47.218Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence02,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""d9cef5f6-c837-4712-bea6-bd1124519948""}",qwen-plus,2026-03-24T07:11:42.020Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,APPLICATION,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""5416eefc-f25f-41de-92c1-fea458926fec""}",qwen-plus,2026-03-24T07:10:49.052Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence03,normal,prompt2,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""1dfc20b2-05f4-4940-bf80-799fabcede99""}",qwen-plus,2026-03-24T07:11:43.815Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""9f1cba00-d452-4fab-85c5-f13d7e106241""}",qwen-plus,2026-03-24T07:10:50.300Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence04,normal,prompt2,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""f4b97510-73c2-4996-9981-8e3f6ae20632""}",qwen-plus,2026-03-24T07:11:45.489Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""6005694a-b1d0-4bfa-844a-816441064f53""}",qwen-plus,2026-03-24T07:10:51.775Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0001_sentence05,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""d1a32c76-6f7d-42b4-8c80-4edd25402f10""}",qwen-plus,2026-03-24T07:11:46.738Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""5d2decea-7ece-4de8-9823-02c46a2ac7a6""}",qwen-plus,2026-03-24T07:14:27.777Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""573fa091-16e3-4ede-830b-58af623f1da4""}",qwen-plus,2026-03-24T07:14:28.988Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""c63afd8b-eedc-4966-9629-6eff5db7a429""}",qwen-plus,2026-03-24T07:14:30.178Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""090c7660-5145-4db1-91a1-2547cc1a4f8a""}",qwen-plus,2026-03-24T07:14:31.833Z
39e72ebb-d323-47f3-83ce-d718ad67ce1c,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""c174f862-2db1-4356-9efd-314200342f13""}",qwen-plus,2026-03-24T07:14:33.133Z
