user_id,session_id,unit_id,unit_text,human_label,llm_predicted,llm_accepted_final,human_llm_agree,human_final_agree,llm_mode,llm_model
momo,b74791d6-56db-42c6-8627-334bf28562bc,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,RESPONSIBILITY,IMPLICATION,,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,CODE,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,RESPONSIBILITY,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,EXPLANATION,0,0,custom,
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EVALUATION,EVALUATION,,1,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",EVALUATION,EVALUATION,EVALUATION,1,1,custom,
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,,0,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,custom,
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,,1,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,custom,
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,,1,0,prompt1,qwen-plus
user_12dc898f,d295e0a1-1461-46ed-9293-648b8936cf05,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,custom,
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,CODE,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,IMPLICATION,EVALUATION,,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,RESPONSIBILITY,RESPONSIBILITY,,1,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,RESPONSIBILITY,RESPONSIBILITY,RESPONSIBILITY,1,1,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,APPLICATION,APPLICATION,,1,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",RESPONSIBILITY,IMPLICATION,,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",RESPONSIBILITY,IMPLICATION,IMPLICATION,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,RESPONSIBILITY,EXPLANATION,EXPLANATION,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EXPLANATION,EVALUATION,EVALUATION,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,RESPONSIBILITY,RESPONSIBILITY,RESPONSIBILITY,1,1,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,EXPLANATION,APPLICATION,APPLICATION,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,RESPONSIBILITY,IMPLICATION,IMPLICATION,0,0,prompt2,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",IMPLICATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,RESPONSIBILITY,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_21ee4e07,690e6f55-5517-4d7c-a3ae-5745796fb6fa,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",RESPONSIBILITY,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,APPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0002_sentence03,Companies must ensure transparency in how they use AI systems to make hiring and promotion decisions.,EVALUATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0002_sentence04,Healthcare professionals are using AI-assisted diagnostic tools to detect diseases earlier and improve patient outcomes.,RESPONSIBILITY,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0002_sentence05,The widespread adoption of AI in creative industries may fundamentally reshape how we define authorship and intellectual property.,APPLICATION,IMPLICATION,IMPLICATION,0,0,prompt1,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0003_sentence01,"Bias in AI systems occurs when training data reflects historical prejudices, leading to unfair or discriminatory outputs.",RESPONSIBILITY,EXPLANATION,RESPONSIBILITY,0,1,prompt2,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0003_sentence02,"Current AI language models can generate highly convincing text, but they lack genuine understanding of meaning and context.",RESPONSIBILITY,EVALUATION,EVALUATION,0,0,prompt2,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0003_sentence03,Developers have an ethical obligation to test their AI systems for bias and to implement safeguards against misuse.,EXPLANATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt2,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0003_sentence04,Citizens can use fact-checking AI tools to verify the accuracy of news articles and social media posts before sharing them.,APPLICATION,APPLICATION,APPLICATION,1,1,prompt2,qwen-plus
user_4664844b,eedef376-efca-4064-8582-5337bc9b70dc,essay0003_sentence05,"Without proper governance frameworks, the rapid deployment of AI could undermine democratic processes and concentrate power in the hands of a few technology companies.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt2,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0001_sentence01,"AI literacy refers to the set of competencies that enable individuals to critically evaluate, effectively communicate with, and responsibly use artificial intelligence technologies.",EXPLANATION,CODE,CODE,0,0,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0001_sentence02,Research shows that people with higher AI literacy tend to make better-informed decisions when interacting with AI-powered systems.,EXPLANATION,EVALUATION,EVALUATION,0,0,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0001_sentence03,Educational institutions should integrate AI literacy into their core curriculum starting from middle school.,IMPLICATION,RESPONSIBILITY,RESPONSIBILITY,0,0,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0001_sentence04,Teachers can leverage AI-powered tools to create personalized learning experiences and adaptive assessments for their students.,EVALUATION,APPLICATION,APPLICATION,0,0,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0001_sentence05,"As AI continues to advance, the gap between AI-literate and AI-illiterate populations may create new forms of digital inequality.",IMPLICATION,IMPLICATION,IMPLICATION,1,1,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0002_sentence01,Machine learning algorithms work by identifying patterns in large datasets and using those patterns to make predictions or decisions.,EXPLANATION,EXPLANATION,EXPLANATION,1,1,prompt1,qwen-plus
user_50e5c3be,78b7a1c5-7dca-49b0-af44-edaf200d1e04,essay0002_sentence02,"While AI chatbots can handle routine customer inquiries efficiently, they often struggle with nuanced or emotionally sensitive conversations.",EVALUATION,EVALUATION,EVALUATION,1,1,prompt1,qwen-plus
